datetime,location,direction,latitude,longitude,NO2_mean,avg_temperature
2024-06-02 00:00:00,North City,North,40.69891665796816,-74.05088580997491,27.53,28.13
2024-06-02 01:00:00,South City,South,34.09144046547287,-118.20905710627015,18.74,9.1
2024-06-02 02:00:00,North City,North,40.7315105126895,-74.04858242371417,36.4,22.59
2024-06-02 03:00:00,North City,North,40.68886539055304,-74.1451858111899,14.35,23.36
2024-06-02 04:00:00,West City,West,51.5492000195778,-0.11130568379401039,28.05,12.96
2024-06-02 05:00:00,West City,West,51.56453244934244,-0.046339594059629716,22.8,14.09
2024-06-02 06:00:00,West City,West,51.450225824819086,-0.10832985197055367,28.32,19.25
2024-06-02 07:00:00,South City,South,34.042750937774365,-118.23566535662675,33.66,14.45
2024-06-02 08:00:00,West City,West,51.47319091364827,-0.14720464251405813,30.67,24.07
2024-06-02 09:00:00,East City,East,35.67176612782136,139.6233768364482,13.04,30.16
2024-06-02 10:00:00,South City,South,34.12422574361128,-118.19914272696903,21.8,2.31
2024-06-02 11:00:00,North City,North,40.782838863809786,-73.98320158000597,24.46,19.25
2024-06-02 12:00:00,East City,East,35.77518351129224,139.64178243491932,39.19,25.97
2024-06-02 13:00:00,West City,West,51.48281541956201,-0.05802180651473651,9.67,27.73
2024-06-02 14:00:00,West City,West,51.521777502823205,-0.1826094413657771,21.31,27.85
2024-06-02 15:00:00,East City,East,35.63286963547394,139.7554885910379,42.91,31.31
2024-06-02 16:00:00,East City,East,35.69655641755984,139.6623960296789,31.85,10.36
2024-06-02 17:00:00,East City,East,35.75543506778841,139.71719758333714,36.16,18.94
2024-06-02 18:00:00,South City,South,34.01006480031696,-118.16182775920586,13.57,2.0
2024-06-02 19:00:00,South City,South,33.9917903770821,-118.31819015326826,39.99,17.13
2024-06-02 20:00:00,North City,North,40.74229139329673,-74.03946829938148,46.97,17.18
2024-06-02 21:00:00,South City,South,34.034171663410504,-118.30428884596026,24.21,19.78
2024-06-02 22:00:00,North City,North,40.710285783725894,-74.0032719404137,15.7,14.57
2024-06-02 23:00:00,North City,North,40.73591261646465,-73.95365604838383,45.64,12.19
2024-06-03 00:00:00,North City,North,40.74353978535059,-74.09167906626244,35.56,16.72
2024-06-03 01:00:00,West City,West,51.4989683545154,-0.2971617291945884,29.51,20.63
2024-06-03 02:00:00,East City,East,35.67936524465905,139.65645454744288,21.28,13.36
2024-06-03 03:00:00,East City,East,35.7056335315371,139.74697965726446,35.66,24.77
2024-06-03 04:00:00,East City,East,35.71520249596243,139.6007746840163,19.93,11.69
2024-06-03 05:00:00,West City,West,51.48483816272165,-0.13529952253898836,27.28,13.34
2024-06-03 06:00:00,North City,North,40.772906709354125,-74.05044216943286,44.57,14.75
2024-06-03 07:00:00,South City,South,33.990332315498044,-118.27033966065403,45.21,26.83
2024-06-03 08:00:00,North City,North,40.739675804580834,-74.04251706170874,26.21,17.78
2024-06-03 09:00:00,North City,North,40.63880723284904,-73.99606782243063,35.26,12.79
2024-06-03 10:00:00,West City,West,51.51078235991934,-0.10982717710087855,31.22,8.57
2024-06-03 11:00:00,South City,South,34.04359843189422,-118.28041600011568,15.53,28.18
2024-06-03 12:00:00,North City,North,40.67967910787453,-73.9986772023166,34.34,10.35
2024-06-03 13:00:00,North City,North,40.68568404571576,-74.12927469966566,27.51,11.13
2024-06-03 14:00:00,South City,South,34.10865724631374,-118.23036441175863,31.2,20.39
2024-06-03 15:00:00,South City,South,34.072177342050786,-118.2511905359373,31.74,26.83
2024-06-03 16:00:00,South City,South,34.01322298116465,-118.2677278855156,37.96,18.88
2024-06-03 17:00:00,East City,East,35.70011217439731,139.70848482910773,20.71,6.06
2024-06-03 18:00:00,North City,North,40.80355613112747,-74.0910337002366,34.89,17.53
2024-06-03 19:00:00,North City,North,40.7253934724159,-74.0268345993398,36.98,-1.28
2024-06-03 20:00:00,East City,East,35.634968650124414,139.79917948790222,53.31,-0.35
2024-06-03 21:00:00,South City,South,33.885660699280265,-118.21392308389001,36.42,18.02
2024-06-03 22:00:00,West City,West,51.45701668379072,-0.1865667586695289,34.44,1.61
2024-06-03 23:00:00,South City,South,34.00427753093726,-118.27245290980937,32.72,25.07
2024-06-04 00:00:00,South City,South,34.05391882398306,-118.26295520156813,33.41,20.61
2024-06-04 01:00:00,North City,North,40.72622661594644,-74.06505281378149,30.41,29.9
2024-06-04 02:00:00,North City,North,40.67662290681294,-74.10735813854775,37.31,15.13
2024-06-04 03:00:00,East City,East,35.64259100743894,139.70955812928506,17.33,13.31
2024-06-04 04:00:00,East City,East,35.700855524776216,139.68945499352782,26.43,17.04
2024-06-04 05:00:00,North City,North,40.75302054854618,-73.95178923979293,47.87,15.26
2024-06-04 06:00:00,North City,North,40.696844713010805,-73.99499476709225,30.05,15.22
2024-06-04 07:00:00,East City,East,35.73492071195431,139.72723870125876,14.56,24.77
2024-06-04 08:00:00,South City,South,34.00413707287852,-118.26024038524886,35.2,31.71
2024-06-04 09:00:00,East City,East,35.67320511910571,139.80044188535317,33.12,5.55
2024-06-04 10:00:00,South City,South,34.08793263857689,-118.2640320909432,29.14,17.18
2024-06-04 11:00:00,West City,West,51.43454136507895,-0.13587139490164085,10.93,16.59
2024-06-04 12:00:00,South City,South,34.093860898901944,-118.24715390608088,37.27,13.98
2024-06-04 13:00:00,West City,West,51.52028822767043,-0.12684516438439544,36.55,6.75
2024-06-04 14:00:00,North City,North,40.69053988247314,-73.96217390973695,42.19,10.22
2024-06-04 15:00:00,North City,North,40.68455242366724,-73.97454323508711,34.78,28.34
2024-06-04 16:00:00,West City,West,51.45350908174245,-0.09133997768355626,20.72,30.2
2024-06-04 17:00:00,South City,South,34.10345296963126,-118.24824338404288,33.06,1.42
2024-06-04 18:00:00,South City,South,34.0593107967512,-118.22173145125603,41.77,12.8
2024-06-04 19:00:00,South City,South,34.09030319369313,-118.14763812914552,30.32,25.61
2024-06-04 20:00:00,East City,East,35.70021096545717,139.7101978692593,19.8,16.62
2024-06-04 21:00:00,West City,West,51.466356636629506,-0.18310342264808557,33.55,16.89
2024-06-04 22:00:00,West City,West,51.498029720761814,-0.1585066427911836,40.4,16.63
2024-06-04 23:00:00,West City,West,51.5320558763608,-0.080006969673751,27.6,24.52
2024-06-05 00:00:00,West City,West,51.553898549686394,-0.09977375748989398,26.59,17.14
2024-06-05 01:00:00,North City,North,40.72061885959963,-74.06382201368157,42.87,18.1
2024-06-05 02:00:00,West City,West,51.5210034949318,-0.08342141985999774,39.5,13.24
2024-06-05 03:00:00,West City,West,51.62867062959019,-0.13175611111922544,20.35,16.84
2024-06-05 04:00:00,West City,West,51.50154073843723,-0.10449743755647269,22.9,4.71
2024-06-05 05:00:00,West City,West,51.534762522153365,-0.1393226450860907,19.62,23.43
2024-06-05 06:00:00,South City,South,34.104394122796165,-118.305710421156,22.12,1.82
2024-06-05 07:00:00,West City,West,51.57722989231116,-0.08479073946090779,41.85,30.72
2024-06-05 08:00:00,South City,South,34.05956547024899,-118.24273830352493,33.45,20.46
2024-06-05 09:00:00,South City,South,34.025506139216326,-118.27332294378918,42.15,23.99
2024-06-05 10:00:00,North City,North,40.65111892406565,-73.96508016828392,33.96,20.97
2024-06-05 11:00:00,South City,South,33.99590245519323,-118.30583100724725,33.1,18.95
2024-06-05 12:00:00,West City,West,51.58199093666901,-0.13984601425663795,38.37,16.47
2024-06-05 13:00:00,South City,South,33.99826740037744,-118.20203721837007,35.21,18.03
2024-06-05 14:00:00,South City,South,34.07389824462123,-118.27855860222516,21.68,30.48
2024-06-05 15:00:00,North City,North,40.73254100102061,-74.03230826855301,20.09,11.84
2024-06-05 16:00:00,North City,North,40.74065620736475,-74.07674533790451,37.76,27.96
2024-06-05 17:00:00,South City,South,34.06729536857667,-118.2599831610658,29.52,14.46
2024-06-05 18:00:00,East City,East,35.76232357389028,139.6484281862036,40.72,19.94
2024-06-05 19:00:00,West City,West,51.44754167036549,-0.04415051485775236,32.26,8.54
2024-06-05 20:00:00,South City,South,33.93832623256163,-118.3701411884291,21.97,21.48
2024-06-05 21:00:00,North City,North,40.7046183502175,-73.98315683718158,22.45,20.6
2024-06-05 22:00:00,West City,West,51.552054723910935,-0.18517935143420586,27.11,12.43
2024-06-05 23:00:00,West City,West,51.43511948996117,-0.12577855300832663,21.86,13.73
2024-06-06 00:00:00,South City,South,34.04978213458374,-118.23552862943822,52.34,15.81
2024-06-06 01:00:00,South City,South,34.05387710469124,-118.26478273835968,23.97,27.66
2024-06-06 02:00:00,East City,East,35.73726425598265,139.70715725137376,32.95,11.56
2024-06-06 03:00:00,West City,West,51.48442622840236,-0.08365375972066239,30.62,21.85
2024-06-06 04:00:00,West City,West,51.551061878367875,-0.05575105145380277,22.42,29.3
2024-06-06 05:00:00,South City,South,34.02696840054082,-118.23479053639892,29.44,17.34
2024-06-06 06:00:00,North City,North,40.72016976538442,-73.97487751303107,42.12,21.65
2024-06-06 07:00:00,North City,North,40.814602141642006,-74.02684498180597,24.65,16.51
2024-06-06 08:00:00,North City,North,40.74921721126655,-73.96681275957229,19.0,19.73
2024-06-06 09:00:00,West City,West,51.57787133147817,-0.07577536811350893,29.66,13.14
2024-06-06 10:00:00,East City,East,35.70961009070747,139.69720346855664,29.0,24.58
2024-06-06 11:00:00,North City,North,40.719236434036986,-74.06776669896517,32.76,32.61
2024-06-06 12:00:00,East City,East,35.62687642515088,139.7077182719916,21.21,22.87
2024-06-06 13:00:00,West City,West,51.444739597937904,-0.03916384491220573,23.66,24.15
2024-06-06 14:00:00,East City,East,35.68840585174575,139.65651369718702,20.17,25.8
2024-06-06 15:00:00,East City,East,35.72391425542441,139.65015586680724,41.09,13.73
2024-06-06 16:00:00,North City,North,40.77383560726086,-74.00950237104804,17.53,9.61
2024-06-06 17:00:00,South City,South,34.14687261614122,-118.17525577073451,18.93,20.66
2024-06-06 18:00:00,East City,East,35.68933255335482,139.658918842804,47.57,15.15
2024-06-06 19:00:00,North City,North,40.76920013131008,-73.94798759340851,34.17,19.38
2024-06-06 20:00:00,North City,North,40.692410155589855,-74.07841779641103,35.63,25.17
2024-06-06 21:00:00,West City,West,51.52381942707765,-0.1765608896809,31.62,16.03
2024-06-06 22:00:00,North City,North,40.75425444262073,-74.02603420003199,29.73,9.87
2024-06-06 23:00:00,North City,North,40.711391654577525,-74.00760929754722,31.07,22.44
2024-06-07 00:00:00,South City,South,34.05300092494065,-118.18824850527349,28.12,20.86
2024-06-07 01:00:00,West City,West,51.45672012247446,-0.18281121898404296,21.57,14.71
2024-06-07 02:00:00,West City,West,51.46979476029517,-0.08255662453876239,21.02,32.02
2024-06-07 03:00:00,North City,North,40.686868749936785,-73.9801499848743,55.97,10.09
2024-06-07 04:00:00,East City,East,35.69772954102296,139.669454049319,31.94,10.32
2024-06-07 05:00:00,North City,North,40.64400124073421,-73.98574137277014,40.38,19.88
2024-06-07 06:00:00,North City,North,40.73792020451419,-73.98857787644718,29.03,14.37
2024-06-07 07:00:00,West City,West,51.552655959158464,-0.09772099772989104,45.84,5.71
2024-06-07 08:00:00,South City,South,34.16628054846918,-118.31421847886209,17.11,8.09
2024-06-07 09:00:00,East City,East,35.63261489990353,139.73236779761075,36.25,21.12
2024-06-07 10:00:00,West City,West,51.530997466523374,-0.17731336425682337,19.3,19.99
2024-06-07 11:00:00,South City,South,34.09228198584518,-118.21151329994039,21.21,17.05
2024-06-07 12:00:00,South City,South,33.97201564272113,-118.23313530735625,28.6,27.25
2024-06-07 13:00:00,West City,West,51.50659527814219,-0.2382376694753781,41.43,15.59
2024-06-07 14:00:00,East City,East,35.62372467158533,139.6843697720995,18.84,13.13
2024-06-07 15:00:00,West City,West,51.48999463273993,-0.13857847306798843,31.09,10.52
2024-06-07 16:00:00,East City,East,35.66693179133725,139.71023118830627,35.33,13.14
2024-06-07 17:00:00,West City,West,51.49403494628049,-0.08015999461973015,36.2,16.72
2024-06-07 18:00:00,East City,East,35.640760383647525,139.70215373087885,34.2,13.82
2024-06-07 19:00:00,West City,West,51.56693643244899,-0.03972490532539984,16.3,17.95
2024-06-07 20:00:00,North City,North,40.75414942047556,-74.03817963510578,29.68,13.44
2024-06-07 21:00:00,East City,East,35.665686348861634,139.7319946730166,37.75,28.81
2024-06-07 22:00:00,West City,West,51.452638178969984,-0.19097020555600452,23.89,26.6
2024-06-07 23:00:00,North City,North,40.681898396304696,-73.96373598476966,19.69,14.05
2024-06-08 00:00:00,South City,South,34.004660166865285,-118.30267809636563,38.44,24.86
2024-06-08 01:00:00,West City,West,51.5024437604306,-0.12409329799741717,34.71,21.25
2024-06-08 02:00:00,East City,East,35.688106232664474,139.73542080739912,31.19,15.69
2024-06-08 03:00:00,South City,South,34.02131018632595,-118.2685567011935,43.99,22.35
2024-06-08 04:00:00,North City,North,40.7214916089209,-74.00889051598178,35.74,18.0
2024-06-08 05:00:00,West City,West,51.50877931758117,-0.08146516328081688,34.97,18.23
2024-06-08 06:00:00,North City,North,40.68320915687856,-74.04262285915152,31.25,21.18
2024-06-08 07:00:00,North City,North,40.71524241966048,-74.03933225964789,51.41,18.1
2024-06-08 08:00:00,West City,West,51.47646790089852,-0.22950567136399144,23.75,25.62
2024-06-08 09:00:00,North City,North,40.645284109508424,-73.99333706888663,40.64,21.16
2024-06-08 10:00:00,West City,West,51.57138369774961,-0.02734713050998759,38.25,12.13
2024-06-08 11:00:00,East City,East,35.593449343058836,139.72449595698293,23.97,28.7
2024-06-08 12:00:00,South City,South,34.068604785418756,-118.20633391313915,9.75,19.41
2024-06-08 13:00:00,West City,West,51.52038540877999,-0.22066594752598856,37.07,25.76
2024-06-08 14:00:00,East City,East,35.71221346033339,139.6798626513598,40.6,16.3
2024-06-08 15:00:00,South City,South,34.083569924281065,-118.23286043611978,36.83,12.38
2024-06-08 16:00:00,East City,East,35.74301765191715,139.70370120874426,32.49,15.52
2024-06-08 17:00:00,North City,North,40.713162758681804,-74.01490977108554,40.8,15.55
2024-06-08 18:00:00,South City,South,34.09561539086888,-118.24127632914566,28.59,12.24
2024-06-08 19:00:00,West City,West,51.59407206696921,-0.11609029242508973,34.71,23.14
2024-06-08 20:00:00,North City,North,40.71696846696487,-73.97582853061584,31.29,20.15
2024-06-08 21:00:00,South City,South,34.0887182264626,-118.25765183670286,32.17,18.82
2024-06-08 22:00:00,West City,West,51.547560813510195,-0.08185418033613544,43.39,20.23
2024-06-08 23:00:00,North City,North,40.68220434736791,-73.97624213380577,31.18,10.72
2024-06-09 00:00:00,North City,North,40.767096305484316,-73.99056163628805,33.42,15.96
2024-06-09 01:00:00,South City,South,34.06847897654374,-118.32863846532292,16.06,10.13
2024-06-09 02:00:00,West City,West,51.488069251569435,-0.1089984668202152,38.05,16.86
2024-06-09 03:00:00,South City,South,33.95638496170012,-118.2454406157379,31.73,31.27
2024-06-09 04:00:00,South City,South,34.02479582786386,-118.3128425390616,31.25,1.9
2024-06-09 05:00:00,South City,South,34.07763450400951,-118.19741276996487,24.82,20.1
2024-06-09 06:00:00,North City,North,40.674515051488584,-74.00535054030492,17.7,13.74
2024-06-09 07:00:00,North City,North,40.7336837550326,-73.93195037979413,39.16,26.85
2024-06-09 08:00:00,North City,North,40.69268085766611,-73.98151218868188,23.04,14.21
2024-06-09 09:00:00,West City,West,51.516905203072525,-0.15555506373095843,26.08,17.58
2024-06-09 10:00:00,West City,West,51.51195453932423,-0.1560082626461989,16.59,8.07
2024-06-09 11:00:00,West City,West,51.519675922166364,-0.15106612591705387,16.19,16.37
2024-06-09 12:00:00,East City,East,35.7438067388373,139.7318251062329,34.38,7.26
2024-06-09 13:00:00,South City,South,34.03802300609625,-118.21305894777785,19.14,24.16
2024-06-09 14:00:00,West City,West,51.50667812057141,-0.17830550127311492,34.97,23.99
2024-06-09 15:00:00,North City,North,40.65478315719499,-73.93441252578795,33.47,22.88
2024-06-09 16:00:00,East City,East,35.65161510551282,139.7055505601497,24.08,11.1
2024-06-09 17:00:00,West City,West,51.51643701076642,-0.16484783335280817,31.86,11.41
2024-06-09 18:00:00,East City,East,35.7053692184069,139.70429626310047,42.63,28.81
2024-06-09 19:00:00,West City,West,51.57392258357811,-0.13524413980104416,24.48,18.37
2024-06-09 20:00:00,West City,West,51.522694898793866,-0.11412718671017773,34.49,8.14
2024-06-09 21:00:00,West City,West,51.51649314566275,-0.06182793321644221,34.75,23.53
2024-06-09 22:00:00,North City,North,40.737847376339396,-73.97528907434275,22.45,8.3
2024-06-09 23:00:00,West City,West,51.4892107735195,-0.16630595536158765,12.86,14.73
2024-06-10 00:00:00,East City,East,35.70314177804221,139.68559652337578,20.43,23.02
2024-06-10 01:00:00,West City,West,51.50079375624429,-0.20183328893483454,44.45,29.05
2024-06-10 02:00:00,East City,East,35.68326714301309,139.64507188315258,40.7,10.83
2024-06-10 03:00:00,North City,North,40.586387744984314,-74.0594552145583,30.55,19.7
2024-06-10 04:00:00,West City,West,51.540807755990514,-0.15977728801735924,40.71,17.07
2024-06-10 05:00:00,South City,South,34.05939428133259,-118.27290755299006,33.96,9.52
2024-06-10 06:00:00,North City,North,40.74633300656056,-74.02553408465596,48.36,24.41
2024-06-10 07:00:00,West City,West,51.575388594666414,-0.13003543783797927,26.6,19.27
2024-06-10 08:00:00,West City,West,51.456520710943536,-0.07568311325486804,33.03,3.4
2024-06-10 09:00:00,East City,East,35.643700106522196,139.68909624180284,19.25,8.42
2024-06-10 10:00:00,North City,North,40.67940083621335,-74.02368918696938,37.52,26.24
2024-06-10 11:00:00,North City,North,40.75639222849371,-74.00353512873914,31.72,19.08
2024-06-10 12:00:00,South City,South,34.14300189331815,-118.18004770078412,14.65,30.95
2024-06-10 13:00:00,North City,North,40.636873810238534,-74.00677551849067,15.73,21.7
2024-06-10 14:00:00,South City,South,34.122258873474436,-118.1595337953432,19.2,15.63
2024-06-10 15:00:00,East City,East,35.62972651416673,139.72293033224472,32.43,13.84
2024-06-10 16:00:00,South City,South,34.020462325431915,-118.29561489959352,33.36,23.39
2024-06-10 17:00:00,East City,East,35.64078952130555,139.6689796743804,23.46,21.38
2024-06-10 18:00:00,South City,South,34.14380344349965,-118.2281005156402,33.97,15.44
2024-06-10 19:00:00,East City,East,35.7289953873427,139.67667785955862,36.23,31.58
2024-06-10 20:00:00,West City,West,51.570405627337635,-0.12102211154800363,27.04,14.48
2024-06-10 21:00:00,West City,West,51.447845341890016,-0.1631081103411035,35.2,25.23
2024-06-10 22:00:00,West City,West,51.4824287927134,-0.07604211588185736,33.4,14.04
2024-06-10 23:00:00,North City,North,40.75816173300288,-74.02529665632578,39.63,18.29
2024-06-11 00:00:00,South City,South,34.0241807172645,-118.23739159327866,21.77,16.01
2024-06-11 01:00:00,West City,West,51.49034988909277,-0.2231110340796551,33.92,19.72
2024-06-11 02:00:00,North City,North,40.735066540792744,-74.00758633262258,23.23,28.82
2024-06-11 03:00:00,West City,West,51.563829703373926,-0.2656926814773684,29.42,5.11
2024-06-11 04:00:00,East City,East,35.73672437909237,139.7723099158704,26.76,30.32
2024-06-11 05:00:00,North City,North,40.72598346723414,-73.97998036877203,52.25,18.63
2024-06-11 06:00:00,South City,South,34.079177822655836,-118.15964521533357,39.87,7.34
2024-06-11 07:00:00,South City,South,34.106142478325445,-118.351663446766,26.55,16.35
2024-06-11 08:00:00,South City,South,34.11909565462882,-118.20589496314064,26.73,17.56
2024-06-11 09:00:00,East City,East,35.66399374753181,139.6329419001936,45.83,20.63
2024-06-11 10:00:00,North City,North,40.75920757422364,-74.00091710503786,22.21,10.49
2024-06-11 11:00:00,North City,North,40.72825690936674,-74.00289245469571,8.23,20.76
2024-06-11 12:00:00,South City,South,34.114707240839,-118.32750515769563,20.27,22.3
2024-06-11 13:00:00,North City,North,40.730610029436605,-74.00524614806086,27.25,17.8
2024-06-11 14:00:00,South City,South,34.14164091535184,-118.11999130183482,23.92,23.31
2024-06-11 15:00:00,South City,South,34.102512539971634,-118.12668498920715,34.25,29.74
2024-06-11 16:00:00,East City,East,35.70375117593249,139.67106610889417,39.0,13.71
2024-06-11 17:00:00,South City,South,34.062398280045564,-118.22215043903608,25.04,18.29
2024-06-11 18:00:00,North City,North,40.738503734930624,-73.97350331336548,21.57,12.45
2024-06-11 19:00:00,North City,North,40.70601021798715,-74.00842479307744,25.97,14.45
2024-06-11 20:00:00,West City,West,51.498160961715726,-0.039555998391466965,33.43,0.17
2024-06-11 21:00:00,West City,West,51.4992186272958,-0.14529822077529406,24.27,26.1
2024-06-11 22:00:00,East City,East,35.7277905310828,139.71014467507902,24.56,7.11
2024-06-11 23:00:00,South City,South,34.03955599671108,-118.36578534934513,21.97,29.58
2024-06-12 00:00:00,South City,South,34.099997343754715,-118.21029138559105,35.66,13.88
2024-06-12 01:00:00,North City,North,40.69037487329685,-73.99747060934234,27.52,25.72
2024-06-12 02:00:00,West City,West,51.5418983585319,-0.1473191843682807,19.99,17.77
2024-06-12 03:00:00,West City,West,51.52873950966293,-0.162073642634421,34.63,19.99
2024-06-12 04:00:00,South City,South,34.04043644126159,-118.21189641677385,35.12,8.5
2024-06-12 05:00:00,North City,North,40.73149789315299,-74.06715072307173,29.22,10.87
2024-06-12 06:00:00,North City,North,40.772379419815756,-74.041732855816,36.81,21.81
2024-06-12 07:00:00,North City,North,40.83700720403727,-73.94637612987462,40.41,22.57
2024-06-12 08:00:00,West City,West,51.50415089774264,-0.13574510548060037,63.72,15.83
2024-06-12 09:00:00,North City,North,40.73296493715259,-73.96098704883897,37.58,20.93
2024-06-12 10:00:00,North City,North,40.633777883481706,-74.0176707411462,30.22,26.6
2024-06-12 11:00:00,East City,East,35.63360528306399,139.65249442329718,40.31,27.23
2024-06-12 12:00:00,East City,East,35.613375538254424,139.7136251934741,37.51,18.63
2024-06-12 13:00:00,East City,East,35.77254274558021,139.6698346886906,31.29,15.99
2024-06-12 14:00:00,North City,North,40.70455382105429,-74.00041381348385,31.72,26.42
2024-06-12 15:00:00,East City,East,35.720006677254396,139.7088059710055,11.92,17.02
2024-06-12 16:00:00,East City,East,35.67786163559538,139.72124769135274,29.5,24.07
2024-06-12 17:00:00,North City,North,40.740544115254785,-73.9736698301248,32.13,15.52
2024-06-12 18:00:00,East City,East,35.72273312841046,139.68170891744822,19.01,28.24
2024-06-12 19:00:00,West City,West,51.54709675604552,-0.11712017127178419,41.2,19.35
2024-06-12 20:00:00,South City,South,33.99736365749574,-118.221850176088,39.55,10.14
2024-06-12 21:00:00,North City,North,40.77139010852088,-73.981093188668,14.88,15.1
2024-06-12 22:00:00,East City,East,35.64025348224187,139.70947139867747,32.85,23.84
2024-06-12 23:00:00,West City,West,51.548604329027214,-0.11264230858118633,35.91,8.14
2024-06-13 00:00:00,South City,South,34.11124402874239,-118.25386561308326,14.05,14.28
2024-06-13 01:00:00,South City,South,33.97390156018266,-118.20462409236431,47.89,6.89
2024-06-13 02:00:00,West City,West,51.54264705332452,-0.2128417813543698,29.47,29.71
2024-06-13 03:00:00,East City,East,35.60014307062078,139.64127345958735,18.82,28.83
2024-06-13 04:00:00,East City,East,35.63004583707678,139.7945168672216,26.3,20.75
2024-06-13 05:00:00,East City,East,35.68899029360756,139.68074003896126,43.22,13.62
2024-06-13 06:00:00,West City,West,51.504918313066526,-0.10024722460429272,30.04,-3.49
2024-06-13 07:00:00,West City,West,51.559332714365986,-0.2274092783174607,24.94,18.56
2024-06-13 08:00:00,West City,West,51.5354056372022,-0.12654175418203864,29.64,27.97
2024-06-13 09:00:00,North City,North,40.681421415978846,-73.95942101884984,25.42,-0.54
2024-06-13 10:00:00,South City,South,33.987906369074715,-118.27271772704646,33.65,5.77
2024-06-13 11:00:00,West City,West,51.51325205177906,-0.11560865366916176,31.25,13.74
2024-06-13 12:00:00,East City,East,35.65564794913377,139.6830468083416,36.42,15.22
2024-06-13 13:00:00,North City,North,40.79497381354885,-74.03157605841879,43.94,24.17
2024-06-13 14:00:00,West City,West,51.499431685702376,-0.021070222428887772,24.87,26.28
2024-06-13 15:00:00,South City,South,34.09464027288657,-118.24692110997886,23.83,22.89
2024-06-13 16:00:00,West City,West,51.612781566435125,-0.18487011757312616,26.68,30.36
2024-06-13 17:00:00,North City,North,40.647842702912214,-74.03453537263619,19.24,34.35
2024-06-13 18:00:00,West City,West,51.5186227251821,-0.16061472590431652,47.47,15.61
2024-06-13 19:00:00,East City,East,35.67055079629709,139.73218896362806,37.81,15.02
2024-06-13 20:00:00,East City,East,35.68687035545026,139.67528045812364,34.61,18.86
2024-06-13 21:00:00,North City,North,40.66776307816907,-73.90079103624416,18.57,12.55
2024-06-13 22:00:00,North City,North,40.68474396900916,-74.08341841517174,29.04,9.34
2024-06-13 23:00:00,South City,South,34.003930898964775,-118.1871917653867,47.22,27.95
2024-06-14 00:00:00,West City,West,51.447694165499016,-0.1347514060356793,9.28,25.43
2024-06-14 01:00:00,South City,South,34.159377438068596,-118.22815297771167,24.05,16.81
2024-06-14 02:00:00,North City,North,40.75387075352733,-74.01100375137705,37.82,28.71
2024-06-14 03:00:00,South City,South,34.04557872075283,-118.2394601135487,26.97,22.62
2024-06-14 04:00:00,West City,West,51.422745671123366,-0.14953380272906872,27.33,8.81
2024-06-14 05:00:00,South City,South,33.97743727409984,-118.30559167350727,28.36,12.31
2024-06-14 06:00:00,West City,West,51.55566496823569,-0.0778590396375974,27.47,25.22
2024-06-14 07:00:00,West City,West,51.504355701154665,-0.11828449373014716,33.18,15.7
2024-06-14 08:00:00,North City,North,40.751126883937296,-74.0791707865185,31.06,12.43
2024-06-14 09:00:00,North City,North,40.68774132333996,-73.86988445337091,45.08,12.9
2024-06-14 10:00:00,East City,East,35.616895525944315,139.64267713710885,31.04,20.71
2024-06-14 11:00:00,East City,East,35.695738193143875,139.63156544855525,25.29,8.11
2024-06-14 12:00:00,West City,West,51.50054852922672,-0.03384546198774989,29.82,8.08
2024-06-14 13:00:00,West City,West,51.53537041171027,-0.1098557192414458,8.9,16.02
2024-06-14 14:00:00,West City,West,51.443835972808785,-0.14049563177996618,31.14,17.54
2024-06-14 15:00:00,West City,West,51.542074791030224,-0.18682492434988193,22.4,11.93
2024-06-14 16:00:00,East City,East,35.74292509933888,139.68334993098225,14.73,6.05
2024-06-14 17:00:00,East City,East,35.68153189503477,139.65984564000306,34.65,24.92
2024-06-14 18:00:00,East City,East,35.64787957630462,139.7444704857446,29.67,22.31
2024-06-14 19:00:00,North City,North,40.75527609934971,-74.04933663353302,34.12,13.69
2024-06-14 20:00:00,West City,West,51.49773949995257,-0.08359001915427867,22.13,3.28
2024-06-14 21:00:00,South City,South,33.99666932366673,-118.26809388003413,27.9,11.23
2024-06-14 22:00:00,South City,South,34.02948305754054,-118.26917037501568,23.58,21.51
2024-06-14 23:00:00,North City,North,40.68384069294265,-73.96485789633918,24.55,21.45
2024-06-15 00:00:00,North City,North,40.72554204610557,-73.9816923177327,10.4,22.48
2024-06-15 01:00:00,West City,West,51.513366699353604,-0.15159315315682254,32.73,19.7
2024-06-15 02:00:00,North City,North,40.68052187892415,-74.00462957363483,21.57,19.16
2024-06-15 03:00:00,East City,East,35.70341928476605,139.74731634121952,32.64,15.24
2024-06-15 04:00:00,South City,South,34.02407412353588,-118.209695365525,30.87,11.55
2024-06-15 05:00:00,West City,West,51.617359401894454,-0.0846321742697646,27.25,27.15
2024-06-15 06:00:00,North City,North,40.656958993433484,-74.04756558627328,42.01,14.07
2024-06-15 07:00:00,West City,West,51.405041655741826,-0.055029525891398534,21.41,29.87
2024-06-15 08:00:00,East City,East,35.75468285822009,139.70579400291533,38.23,14.95
2024-06-15 09:00:00,West City,West,51.462445143369436,-0.1409562263480218,37.14,21.13
2024-06-15 10:00:00,West City,West,51.56302807962985,-0.0838211101355546,33.31,16.63
2024-06-15 11:00:00,East City,East,35.712539442413075,139.67203037810222,38.36,24.97
